market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,delivery_time_minutes,order_hour,order_day_of_week,order_is_weekend,hour_sin,hour_cos,price_range,avg_item_price,items_per_distinct,busy_partner_ratio,available_partners,outstanding_per_partner
4,2015-02-04 04:08:07,2015-02-04 04:43:36,d61e4bbd6393c9111e6526ea173a7c8b,indian,3,2.0,2690.0,2.0,1195.0,1495.0,59.0,66.0,81.0,35.483333333333334,4,2,0,0.8660254037844386,0.5000000000000001,300.0,1345.0,1.0,1.1,0.0,1.35
3,2015-02-06 00:03:40,2015-02-06 01:00:45,0befcb6854bc6a1e3d3ab31b6aaec951,other,3,3.0,3248.0,3.0,399.0,1599.0,12.0,6.0,7.0,57.083333333333336,0,4,0,0.0,1.0,1200.0,1082.6666666666667,1.0,0.46153846153846156,6.0,0.5384615384615384
1,2015-01-22 03:59:18,2015-01-22 04:19:21,09a7ae5955da82295abd34ba63761291,mexican,5,1.0,925.0,1.0,925.0,925.0,54.0,39.0,40.0,20.05,3,3,0,0.7071067811865475,0.7071067811865476,0.0,925.0,1.0,0.7090909090909091,15.0,0.7272727272727273
4,2015-01-28 02:17:50,2015-01-28 03:25:52,6a2feef8ed6a9fe76d6b3f30f02150b4,indian,3,3.0,2450.0,2.0,600.0,925.0,58.0,58.0,99.0,68.03333333333333,2,2,0,0.49999999999999994,0.8660254037844387,325.0,816.6666666666666,1.5,0.9830508474576272,0.0,1.6779661016949152
2,2015-02-13 00:52:11,2015-02-13 01:20:36,f65454346463d95c4a771e973b93afdc,unknown,5,2.0,2250.0,1.0,1125.0,1125.0,24.0,23.0,31.0,28.416666666666668,0,4,0,0.0,1.0,0.0,1125.0,2.0,0.92,1.0,1.24
4,2015-02-09 03:21:53,2015-02-09 04:09:18,335d3d1cd7ef05ec77714a215134914c,mexican,3,1.0,695.0,1.0,695.0,695.0,86.0,87.0,148.0,47.416666666666664,3,0,0,0.7071067811865475,0.7071067811865476,0.0,695.0,1.0,1.0,0.0,1.7011494252873562
3,2015-02-14 23:30:11,2015-02-15 00:03:31,42cd63cb189c30ed03e42ce2c069566c,fast,4,1.0,1416.0,1.0,978.0,978.0,17.0,10.0,10.0,33.333333333333336,23,5,1,-0.25881904510252157,0.9659258262890681,0.0,1416.0,1.0,0.5555555555555556,7.0,0.5555555555555556
6,2015-02-04 01:25:25,2015-02-04 02:09:25,5e6d27a7a8a8330df4b53240737ccc85,unknown,1,3.0,3645.0,3.0,600.0,1650.0,37.0,34.0,41.0,44.0,1,2,0,0.25881904510252074,0.9659258262890683,1050.0,1215.0,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-01-23 02:17:59,2015-01-23 03:23:38,485843481a7edacbfce101ecb1e4d2a8,barbecue,1,5.0,3995.0,3.0,250.0,2995.0,104.0,103.0,141.0,65.65,2,4,0,0.49999999999999994,0.8660254037844387,2745.0,799.0,1.6666666666666667,0.9809523809523809,1.0,1.3428571428571427
3,2015-01-22 04:02:16,2015-01-22 04:35:07,8b910e56415eb6bd1037b46e6e619c58,pizza,5,4.0,3614.0,2.0,540.0,1368.0,8.0,8.0,15.0,32.85,4,3,0,0.8660254037844386,0.5000000000000001,828.0,903.5,2.0,0.8888888888888888,0.0,1.6666666666666667
6,2015-01-30 03:08:19,2015-01-30 03:49:35,619205da514e83f869515c782a328d3c,indian,3,2.0,2050.0,2.0,600.0,850.0,37.0,34.0,41.0,41.266666666666666,3,4,0,0.7071067811865475,0.7071067811865476,250.0,1025.0,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-14 19:56:16,2015-02-14 20:28:33,31fefc0e570cb3860f2a6d4b38c6490d,other,5,3.0,2485.0,3.0,495.0,1195.0,66.0,46.0,57.0,32.28333333333333,19,5,1,-0.9659258262890684,0.2588190451025203,700.0,828.3333333333334,1.0,0.6865671641791045,20.0,0.8507462686567164
2,2015-01-29 03:21:27,2015-01-29 04:06:10,a6ade5aa93b826f8de63c663e1159bf7,pizza,3,2.0,2638.0,2.0,1079.0,1559.0,54.0,36.0,51.0,44.71666666666667,3,3,0,0.7071067811865475,0.7071067811865476,480.0,1319.0,1.0,0.6545454545454545,18.0,0.9272727272727272
2,2015-01-22 19:51:59,2015-01-22 21:38:11,c8ed21db4f678f3b13b9d5ee16489088,japanese,3,2.0,1925.0,2.0,850.0,1075.0,45.0,42.0,69.0,106.2,19,3,0,-0.9659258262890684,0.2588190451025203,225.0,962.5,1.0,0.9130434782608695,3.0,1.5
2,2015-02-13 21:59:16,2015-02-13 22:33:28,ebd9629fc3ae5e9f6611e2ee05a31cef,thai,5,4.0,3435.0,4.0,250.0,1195.0,28.0,21.0,22.0,34.2,21,4,0,-0.7071067811865477,0.7071067811865474,945.0,858.75,1.0,0.7241379310344828,7.0,0.7586206896551724
5,2015-01-25 18:38:26,2015-01-25 19:19:59,455c8959885c1b38871319571e9ab72c,other,1,7.0,4313.0,7.0,289.0,999.0,9.0,9.0,5.0,41.55,18,6,1,-1.0,-1.8369701987210297e-16,710.0,616.1428571428571,1.0,0.9,0.0,0.5
2,2015-02-12 02:33:00,2015-02-12 03:09:51,aa2a77371374094fe9e0bc1de3f94ed9,sandwich,2,3.0,2790.0,2.0,400.0,1195.0,125.0,97.0,144.0,36.85,2,3,0,0.49999999999999994,0.8660254037844387,795.0,930.0,1.5,0.7698412698412699,28.0,1.1428571428571428
6,2015-01-25 17:44:45,2015-01-25 18:24:52,a70ef651f1086ff9a0a988e4ed93069a,sandwich,1,3.0,2269.0,3.0,350.0,1025.0,37.0,34.0,41.0,40.11666666666667,17,6,1,-0.9659258262890683,-0.25881904510252063,675.0,756.3333333333334,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-15 01:09:16,2015-02-15 01:46:35,f48c04ffab49ff0e5d1176244fdfb65c,other,2,3.0,3348.0,2.0,950.0,1199.0,89.0,69.0,83.0,37.31666666666667,1,6,1,0.25881904510252074,0.9659258262890683,249.0,1116.0,1.5,0.7666666666666667,20.0,0.9222222222222223
1,2015-02-03 01:19:12,2015-02-03 02:16:49,999028872cfff7ae8ee330a33cbd3874,japanese,1,2.0,1320.0,2.0,275.0,1045.0,4.0,4.0,11.0,57.61666666666667,1,1,0,0.25881904510252074,0.9659258262890683,770.0,660.0,1.0,0.8,0.0,2.2
1,2015-02-13 02:25:44,2015-02-13 03:16:28,47267ca39f652c0de27a4b27c5e11c40,other,3,6.0,8470.0,5.0,595.0,2295.0,12.0,12.0,14.0,50.733333333333334,2,4,0,0.49999999999999994,0.8660254037844387,1700.0,1411.6666666666667,1.2,0.9230769230769231,0.0,1.0769230769230769
3,2015-01-28 19:54:22,2015-01-28 20:45:07,4de7729ea5daf28540ee79b3dca73d19,mexican,4,4.0,1616.0,3.0,89.0,299.0,0.0,0.0,0.0,50.75,19,2,0,-0.9659258262890684,0.2588190451025203,210.0,404.0,1.3333333333333333,0.0,0.0,0.0
3,2015-02-01 03:52:38,2015-02-01 04:35:36,19d19f93a4200dca6148155b8ccc0afd,pizza,5,2.0,3690.0,2.0,1095.0,1095.0,5.0,4.0,8.0,42.96666666666667,3,6,1,0.7071067811865475,0.7071067811865476,0.0,1845.0,1.0,0.6666666666666666,1.0,1.3333333333333333
1,2015-02-13 21:38:09,2015-02-13 22:23:35,2d405b367158e3f12d7c1e31a96b3af3,pizza,3,2.0,2243.0,2.0,679.0,1389.0,16.0,15.0,8.0,45.43333333333333,21,4,0,-0.7071067811865477,0.7071067811865474,710.0,1121.5,1.0,0.8823529411764706,1.0,0.47058823529411764
1,2015-01-25 02:18:39,2015-01-25 03:10:59,609a199881ca4ba9c95688235cd6ac5c,italian,3,2.0,1445.0,2.0,450.0,995.0,10.0,11.0,14.0,52.333333333333336,2,6,1,0.49999999999999994,0.8660254037844387,545.0,722.5,1.0,1.0,0.0,1.2727272727272727
3,2015-02-10 22:48:50,2015-02-10 23:39:12,29282505fa1675d9c26d7ad4868b8727,mexican,1,2.0,1624.0,2.0,799.0,825.0,0.0,0.0,0.0,50.36666666666667,22,1,0,-0.5000000000000004,0.8660254037844384,26.0,812.0,1.0,0.0,0.0,0.0
5,2015-02-08 21:52:15,2015-02-08 23:49:08,123f7670babac5a92883d9a7afb4262e,indian,2,2.0,1700.0,2.0,300.0,1400.0,18.0,17.0,16.0,116.88333333333334,21,6,1,-0.7071067811865477,0.7071067811865474,1100.0,850.0,1.0,0.8947368421052632,1.0,0.8421052631578947
4,2015-02-04 04:03:52,2015-02-04 04:29:17,19ca14e7ea6328a42e0eb13d585e4c22,mexican,2,1.0,995.0,1.0,995.0,995.0,75.0,66.0,72.0,25.416666666666668,4,2,0,0.8660254037844386,0.5000000000000001,0.0,995.0,1.0,0.868421052631579,9.0,0.9473684210526315
3,2015-02-05 04:19:50,2015-02-05 04:55:58,cb3213ada48302953cb0f166464ab356,mexican,1,2.0,2090.0,2.0,795.0,1095.0,25.0,26.0,22.0,36.13333333333333,4,3,0,0.8660254037844386,0.5000000000000001,300.0,1045.0,1.0,1.0,0.0,0.8461538461538461
6,2015-02-07 03:24:49,2015-02-07 04:09:15,3f53d7190148675e3cd472fc826828c5,chinese,5,6.0,3590.0,6.0,175.0,1195.0,37.0,34.0,41.0,44.43333333333333,3,5,1,0.7071067811865475,0.7071067811865476,1020.0,598.3333333333334,1.0,0.8947368421052632,3.0,1.0789473684210527
4,2015-02-07 04:45:21,2015-02-07 05:33:13,68d30a9594728bc39aa24be94b319d21,other,1,6.0,4200.0,5.0,580.0,1300.0,58.0,58.0,89.0,47.86666666666667,4,5,1,0.8660254037844386,0.5000000000000001,720.0,700.0,1.2,0.9830508474576272,0.0,1.5084745762711864
2,2015-01-28 02:07:15,2015-01-28 03:06:44,356fbc3c3158bc7a5932461b635064a2,mediterranean,2,2.0,1840.0,1.0,845.0,845.0,94.0,91.0,119.0,59.483333333333334,2,2,0,0.49999999999999994,0.8660254037844387,0.0,920.0,2.0,0.9578947368421052,3.0,1.2526315789473683
4,2015-01-23 23:08:27,2015-01-24 00:00:48,0ebf197205c00fc6e0aac7261a8c1bdc,american,5,2.0,1325.0,2.0,250.0,925.0,13.0,11.0,12.0,52.35,23,4,0,-0.25881904510252157,0.9659258262890681,675.0,662.5,1.0,0.7857142857142857,2.0,0.8571428571428571
2,2015-02-11 21:08:42,2015-02-11 21:38:53,caf1a3dfb505ffed0d024130f58c5cfa,mexican,5,3.0,1095.0,2.0,350.0,395.0,32.0,36.0,43.0,30.183333333333334,21,2,0,-0.7071067811865477,0.7071067811865474,45.0,365.0,1.5,1.0909090909090908,0.0,1.303030303030303
3,2015-01-30 04:01:22,2015-01-30 04:47:22,0415740eaa4d9decbc8da001d3fd805f,american,1,2.0,1750.0,2.0,600.0,1150.0,34.0,25.0,23.0,46.0,4,4,0,0.8660254037844386,0.5000000000000001,550.0,875.0,1.0,0.7142857142857143,9.0,0.6571428571428571
3,2015-02-16 19:47:24,2015-02-16 20:07:40,1dc907539dc8fc57e6b3cbf1a276ccce,mexican,2,1.0,989.0,1.0,369.0,369.0,26.0,23.0,29.0,20.266666666666666,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,989.0,1.0,0.8518518518518519,3.0,1.0740740740740742
1,2015-02-14 03:11:10,2015-02-14 04:18:56,3323fe11e9595c09af38fe67567a9394,pizza,3,3.0,1418.0,3.0,0.0,599.0,68.0,67.0,109.0,67.76666666666667,3,5,1,0.7071067811865475,0.7071067811865476,599.0,472.6666666666667,1.0,0.9710144927536232,1.0,1.5797101449275361
1,2015-02-03 20:02:29,2015-02-03 20:59:26,5b8e9841e87fb8fc590434f5d933c92c,other,1,3.0,1675.0,3.0,225.0,795.0,8.0,8.0,9.0,56.95,20,1,0,-0.8660254037844386,0.5000000000000001,570.0,558.3333333333334,1.0,0.8888888888888888,0.0,1.0
1,2015-02-01 23:47:33,2015-02-02 00:18:18,dd363b260a3b26e9ebdc93193730e961,thai,5,2.0,1156.0,1.0,499.0,499.0,58.0,52.0,56.0,30.75,23,6,1,-0.25881904510252157,0.9659258262890681,0.0,578.0,2.0,0.8813559322033898,6.0,0.9491525423728814
5,2015-01-27 02:33:22,2015-01-27 03:28:56,401704ef750f5f2e9fc84ed2c5db8292,mexican,3,8.0,9760.0,7.0,795.0,1495.0,20.0,32.0,25.0,55.56666666666667,2,1,0,0.49999999999999994,0.8660254037844387,700.0,1220.0,1.1428571428571428,1.5238095238095237,0.0,1.1904761904761905
4,2015-02-05 19:14:02,2015-02-05 19:43:38,46ba59a6994802347d659680875fb173,burger,1,1.0,990.0,1.0,895.0,895.0,9.0,7.0,8.0,29.6,19,3,0,-0.9659258262890684,0.2588190451025203,0.0,990.0,1.0,0.7,2.0,0.8
2,2015-02-17 23:20:06,2015-02-17 23:46:04,4be2c8f27b8a420492f2d44463933eb6,japanese,1,9.0,3350.0,7.0,150.0,1900.0,15.0,9.0,10.0,25.966666666666665,23,1,0,-0.25881904510252157,0.9659258262890681,1750.0,372.22222222222223,1.2857142857142858,0.5625,6.0,0.625
2,2015-01-28 19:23:13,2015-01-28 20:09:14,bb36e395b063bec9205952807471e86a,burger,4,7.0,3475.0,5.0,225.0,700.0,33.0,24.0,36.0,46.016666666666666,19,2,0,-0.9659258262890684,0.2588190451025203,475.0,496.42857142857144,1.4,0.7058823529411765,9.0,1.0588235294117647
5,2015-01-24 22:47:44,2015-01-24 23:45:50,d2804bda02d05ee5868227fb24f13c98,chinese,4,1.0,1067.0,1.0,942.0,942.0,12.0,23.0,8.0,58.1,22,5,1,-0.5000000000000004,0.8660254037844384,0.0,1067.0,1.0,1.7692307692307692,0.0,0.6153846153846154
4,2015-02-13 22:31:22,2015-02-13 22:57:23,4ca82782c5372a547c104929f03fe7a9,burger,5,4.0,2446.0,4.0,349.0,989.0,21.0,10.0,10.0,26.016666666666666,22,4,0,-0.5000000000000004,0.8660254037844384,640.0,611.5,1.0,0.45454545454545453,11.0,0.45454545454545453
1,2015-02-18 01:43:54,2015-02-18 02:25:35,c9f95a0a5af052bffce5c89917335f67,burger,1,3.0,2500.0,3.0,600.0,1200.0,35.0,35.0,32.0,41.68333333333333,1,2,0,0.25881904510252074,0.9659258262890683,600.0,833.3333333333334,1.0,0.9722222222222222,0.0,0.8888888888888888
4,2015-02-14 16:05:45,2015-02-14 16:37:50,cd4bb35c75ba84b4f39e547b1416fd35,dessert,5,6.0,5110.0,6.0,225.0,1095.0,7.0,2.0,2.0,32.083333333333336,16,5,1,-0.8660254037844384,-0.5000000000000004,870.0,851.6666666666666,1.0,0.25,5.0,0.25
3,2015-01-24 20:42:19,2015-01-24 21:22:59,ba2f0015122a5955f8b3a50240fb91b2,pizza,5,2.0,2245.0,2.0,795.0,1450.0,4.0,4.0,6.0,40.666666666666664,20,5,1,-0.8660254037844386,0.5000000000000001,655.0,1122.5,1.0,0.8,0.0,1.2
2,2015-02-03 04:00:12,2015-02-03 05:00:22,435d6ab1ba16ba7e05e09d9728bc36ca,sandwich,3,2.0,1607.0,2.0,429.0,748.0,85.0,83.0,127.0,60.166666666666664,4,1,0,0.8660254037844386,0.5000000000000001,319.0,803.5,1.0,0.9651162790697675,2.0,1.4767441860465116
3,2015-02-06 02:16:39,2015-02-06 02:45:09,632e701d45bdd7eab08afe74d6bd1534,american,1,3.0,2076.0,3.0,619.0,726.0,14.0,7.0,4.0,28.5,2,4,0,0.49999999999999994,0.8660254037844387,107.0,692.0,1.0,0.4666666666666667,7.0,0.26666666666666666
4,2015-01-23 19:24:38,2015-01-23 20:25:05,a1ada9947e0d683b4625f94c74104d73,other,1,2.0,2300.0,2.0,1150.0,1150.0,4.0,3.0,2.0,60.45,19,4,0,-0.9659258262890684,0.2588190451025203,0.0,1150.0,1.0,0.6,1.0,0.4
4,2015-01-28 01:31:15,2015-01-28 02:06:51,c20ad4d76fe97759aa27a0c99bff6710,vietnamese,5,4.0,2835.0,3.0,350.0,1295.0,98.0,95.0,120.0,35.6,1,2,0,0.25881904510252074,0.9659258262890683,945.0,708.75,1.3333333333333333,0.9595959595959596,3.0,1.2121212121212122
1,2015-02-12 19:40:41,2015-02-12 20:41:29,253614bbac999b38b5b60cae531c4969,american,4,2.0,1184.0,2.0,359.0,825.0,0.0,0.0,0.0,60.8,19,3,0,-0.9659258262890684,0.2588190451025203,466.0,592.0,1.0,0.0,0.0,0.0
5,2015-02-12 21:27:01,2015-02-12 22:01:01,abd987257ff0eddc2bc6602538cb3c43,other,3,2.0,1920.0,2.0,725.0,1195.0,13.0,14.0,15.0,34.0,21,3,0,-0.7071067811865477,0.7071067811865474,470.0,960.0,1.0,1.0,0.0,1.0714285714285714
5,2015-01-30 05:32:25,2015-01-30 05:54:43,58046379b8be38120405419d42280f3d,fast,4,6.0,776.0,3.0,100.0,169.0,16.0,6.0,6.0,22.3,5,4,0,0.9659258262890683,0.25881904510252074,69.0,129.33333333333334,2.0,0.35294117647058826,10.0,0.35294117647058826
2,2015-02-02 23:16:42,2015-02-02 23:51:32,2a34abd6ebbd7fcf5a4421229c946c0a,barbecue,3,3.0,2590.0,3.0,645.0,935.0,31.0,33.0,51.0,34.833333333333336,23,0,0,-0.25881904510252157,0.9659258262890681,290.0,863.3333333333334,1.0,1.03125,0.0,1.59375
6,2015-02-01 21:14:33,2015-02-01 21:53:40,04a1bf2d968f1ce381cf1f9184a807a9,salad,1,2.0,3077.0,2.0,1193.0,1607.0,37.0,34.0,41.0,39.11666666666667,21,6,1,-0.7071067811865477,0.7071067811865474,414.0,1538.5,1.0,0.8947368421052632,3.0,1.0789473684210527
1,2015-02-11 04:09:36,2015-02-11 04:47:29,2417dc8af8570f274e6775d4d60496da,pizza,3,3.0,4807.0,2.0,1029.0,1099.0,21.0,21.0,32.0,37.88333333333333,4,2,0,0.8660254037844386,0.5000000000000001,70.0,1602.3333333333333,1.5,0.9545454545454546,0.0,1.4545454545454546
3,2015-02-11 02:04:23,2015-02-11 02:46:42,2e37d41c9bf5cbd339a02696196e9a7b,thai,1,8.0,7660.0,6.0,695.0,1295.0,3.0,3.0,3.0,42.31666666666667,2,2,0,0.49999999999999994,0.8660254037844387,600.0,957.5,1.3333333333333333,0.75,0.0,0.75
2,2015-01-31 22:48:31,2015-01-31 23:51:50,7c3349793d7221d1d89a6f9853009048,fast,1,3.0,2937.0,3.0,719.0,1229.0,5.0,5.0,5.0,63.31666666666667,22,5,1,-0.5000000000000004,0.8660254037844384,510.0,979.0,1.0,0.8333333333333334,0.0,0.8333333333333334
5,2015-02-15 06:13:35,2015-02-15 07:05:40,1fc5309ccc651bf6b5d22470f67561ea,american,4,1.0,889.0,1.0,889.0,889.0,13.0,13.0,15.0,52.083333333333336,6,6,1,1.0,6.123233995736766e-17,0.0,889.0,1.0,0.9285714285714286,0.0,1.0714285714285714
2,2015-02-18 02:08:57,2015-02-18 02:52:36,34da6a962eea0b40287791e44c671be6,unknown,1,2.0,1641.0,2.0,150.0,999.0,101.0,82.0,110.0,43.65,2,2,0,0.49999999999999994,0.8660254037844387,849.0,820.5,1.0,0.803921568627451,19.0,1.0784313725490196
6,2015-02-07 00:34:48,2015-02-07 01:24:21,25766f01628f3d34b93a36a2301dffc9,greek,2,1.0,1450.0,1.0,1400.0,1400.0,37.0,34.0,41.0,49.55,0,5,1,0.0,1.0,0.0,1450.0,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-05 23:52:17,2015-02-06 00:37:30,0d73a25092e5c1c9769a9f3255caa65a,dessert,1,1.0,1350.0,1.0,1350.0,1350.0,27.0,27.0,30.0,45.21666666666667,23,3,0,-0.25881904510252157,0.9659258262890681,0.0,1350.0,1.0,0.9642857142857143,0.0,1.0714285714285714
2,2015-01-31 21:34:42,2015-01-31 22:07:29,b8516c82e38e6b34bc96330a3ba59b03,unknown,2,3.0,1347.0,3.0,299.0,549.0,69.0,53.0,53.0,32.78333333333333,21,5,1,-0.7071067811865477,0.7071067811865474,250.0,449.0,1.0,0.7571428571428571,16.0,0.7571428571428571
3,2015-02-10 02:59:42,2015-02-10 03:44:46,841b9457fd9014ede0e8ba949e5be76d,chinese,2,4.0,4220.0,3.0,825.0,975.0,39.0,39.0,45.0,45.06666666666667,2,1,0,0.49999999999999994,0.8660254037844387,150.0,1055.0,1.3333333333333333,0.975,0.0,1.125
2,2015-01-23 02:12:38,2015-01-23 03:02:50,4734ba6f3de83d861c3176a6273cac6d,greek,5,3.0,3497.0,3.0,799.0,1099.0,95.0,63.0,106.0,50.2,2,4,0,0.49999999999999994,0.8660254037844387,300.0,1165.6666666666667,1.0,0.65625,32.0,1.1041666666666667
5,2015-02-14 19:38:03,2015-02-14 20:12:07,cf4f35ee546a6d8fe9461b8db8a8200a,mexican,2,8.0,2105.0,4.0,150.0,750.0,15.0,6.0,6.0,34.06666666666667,19,5,1,-0.9659258262890684,0.2588190451025203,600.0,263.125,2.0,0.375,9.0,0.375
3,2015-01-22 20:12:49,2015-01-22 21:06:29,e7d755d1aef5d1ceeb803e20063a334c,other,4,2.0,758.0,2.0,149.0,329.0,24.0,26.0,30.0,53.666666666666664,20,3,0,-0.8660254037844386,0.5000000000000001,180.0,379.0,1.0,1.04,0.0,1.2
6,2015-01-23 02:22:35,2015-01-23 03:05:17,123b7f02433572a0a560e620311a469c,sandwich,3,4.0,3445.0,4.0,595.0,1050.0,37.0,34.0,41.0,42.7,2,4,0,0.49999999999999994,0.8660254037844387,455.0,861.25,1.0,0.8947368421052632,3.0,1.0789473684210527
1,2015-01-24 02:18:32,2015-01-24 03:14:56,b4288d9c0ec0a1841b3b3728321e7088,japanese,1,2.0,3075.0,2.0,575.0,2500.0,53.0,54.0,77.0,56.4,2,5,1,0.49999999999999994,0.8660254037844387,1925.0,1537.5,1.0,1.0,0.0,1.4259259259259258
5,2015-02-09 02:15:40,2015-02-09 02:48:58,dde5af7b91bd434afa39458775de50ff,chinese,3,5.0,2945.0,5.0,135.0,925.0,26.0,23.0,32.0,33.3,2,0,0,0.49999999999999994,0.8660254037844387,790.0,589.0,1.0,0.8518518518518519,3.0,1.1851851851851851
1,2015-02-08 03:36:40,2015-02-08 04:45:28,9f396fe44e7c05c16873b05ec425cbad,other,3,4.0,9280.0,4.0,1595.0,2995.0,54.0,55.0,87.0,68.8,3,6,1,0.7071067811865475,0.7071067811865476,1400.0,2320.0,1.0,1.0,0.0,1.5818181818181818
4,2015-02-08 15:45:38,2015-02-08 16:31:29,45c48cce2e2d7fbdea1afc51c7c6ad26,salad,5,5.0,2530.0,2.0,330.0,550.0,4.0,1.0,1.0,45.85,15,6,1,-0.7071067811865471,-0.7071067811865479,220.0,506.0,2.5,0.2,3.0,0.2
3,2015-01-27 01:36:04,2015-01-27 02:03:04,96f2b50b5d3613adf9c27049b2a888c7,mexican,3,5.0,4675.0,2.0,695.0,995.0,40.0,32.0,28.0,27.0,1,1,0,0.25881904510252074,0.9659258262890683,300.0,935.0,2.5,0.7804878048780488,8.0,0.6829268292682927
2,2015-02-01 20:01:44,2015-02-01 20:49:52,d1f255a373a3cef72e03aa9d980c7eca,sandwich,3,3.0,2745.0,3.0,389.0,479.0,53.0,54.0,89.0,48.13333333333333,20,6,1,-0.8660254037844386,0.5000000000000001,90.0,915.0,1.0,1.0,0.0,1.6481481481481481
4,2015-02-01 19:12:35,2015-02-01 19:50:44,586ee5cb5f17541372cdd7d54b6414d7,fast,4,10.0,2780.0,6.0,119.0,499.0,36.0,35.0,32.0,38.15,19,6,1,-0.9659258262890684,0.2588190451025203,380.0,278.0,1.6666666666666667,0.9459459459459459,1.0,0.8648648648648649
4,2015-02-14 01:44:07,2015-02-14 02:35:43,0efe32849d230d7f53049ddc4a4b0c60,pizza,1,3.0,3120.0,2.0,650.0,1450.0,69.0,65.0,109.0,51.6,1,5,1,0.25881904510252074,0.9659258262890683,800.0,1040.0,1.5,0.9285714285714286,4.0,1.5571428571428572
5,2015-02-12 03:32:41,2015-02-12 04:10:03,c73071b4520a9a82990741a84a2144eb,vietnamese,1,2.0,1600.0,2.0,700.0,900.0,63.0,39.0,58.0,37.36666666666667,3,3,0,0.7071067811865475,0.7071067811865476,200.0,800.0,1.0,0.609375,24.0,0.90625
2,2015-02-04 05:57:20,2015-02-04 06:44:44,db5f9f42a7157abe65bb145000b5871a,vietnamese,5,2.0,1510.0,2.0,630.0,880.0,23.0,20.0,20.0,47.4,5,2,0,0.9659258262890683,0.25881904510252074,250.0,755.0,1.0,0.8333333333333334,3.0,0.8333333333333334
2,2015-01-27 01:50:40,2015-01-27 02:48:45,5737c6ec2e0716f3d8a7a5c4e0de0d9a,italian,3,4.0,7596.0,4.0,899.0,2399.0,69.0,95.0,89.0,58.083333333333336,1,1,0,0.25881904510252074,0.9659258262890683,1500.0,1899.0,1.0,1.3571428571428572,0.0,1.2714285714285714
6,2015-02-02 22:46:36,2015-02-02 23:45:36,2d69a2b7a27852c89b6bcafc83d1ec72,other,1,1.0,1600.0,1.0,1300.0,1300.0,37.0,34.0,41.0,59.0,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1600.0,1.0,0.8947368421052632,3.0,1.0789473684210527
1,2015-01-25 02:39:49,2015-01-25 03:50:57,c6776f93bc9afe2e511a1dbd5478362c,pizza,6,1.0,795.0,1.0,795.0,795.0,15.0,17.0,22.0,71.13333333333334,2,6,1,0.49999999999999994,0.8660254037844387,0.0,795.0,1.0,1.0625,0.0,1.375
2,2015-02-10 19:45:43,2015-02-10 20:44:32,52c5189391854c93e8a0e1326e56c14f,thai,3,2.0,2190.0,1.0,895.0,895.0,37.0,37.0,65.0,58.81666666666667,19,1,0,-0.9659258262890684,0.2588190451025203,0.0,1095.0,2.0,0.9736842105263158,0.0,1.7105263157894737
4,2015-01-24 04:24:23,2015-01-24 05:24:38,33e75ff09dd601bbe69f351039152189,thai,5,2.0,1598.0,2.0,699.0,899.0,77.0,82.0,129.0,60.25,4,5,1,0.8660254037844386,0.5000000000000001,200.0,799.0,1.0,1.0512820512820513,0.0,1.6538461538461537
5,2015-02-02 00:46:27,2015-02-02 01:22:35,b822fb166c626a15d168207f96a0a3bc,mexican,1,4.0,3505.0,4.0,199.0,1229.0,16.0,14.0,14.0,36.13333333333333,0,0,0,0.0,1.0,1030.0,876.25,1.0,0.8235294117647058,2.0,0.8235294117647058
2,2015-02-16 19:34:49,2015-02-16 20:13:16,39059724f73a9969845dfe4146c5660e,other,5,1.0,1400.0,1.0,1300.0,1300.0,33.0,32.0,42.0,38.45,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1400.0,1.0,0.9411764705882353,1.0,1.2352941176470589
5,2015-01-23 22:30:00,2015-01-23 23:17:30,9d27fdf2477ffbff837d73ef7ae23db9,japanese,4,8.0,5350.0,3.0,200.0,1150.0,20.0,9.0,9.0,47.5,22,4,0,-0.5000000000000004,0.8660254037844384,950.0,668.75,2.6666666666666665,0.42857142857142855,11.0,0.42857142857142855
5,2015-02-08 03:22:55,2015-02-08 04:04:06,f7177163c833dff4b38fc8d2872f1ec6,unknown,1,5.0,2835.0,3.0,225.0,795.0,97.0,75.0,122.0,41.18333333333333,3,6,1,0.7071067811865475,0.7071067811865476,570.0,567.0,1.6666666666666667,0.7653061224489796,22.0,1.2448979591836735
4,2015-01-31 02:32:27,2015-01-31 03:32:31,329e6581efbc90bd92a1f22c4ba2103d,vietnamese,1,3.0,2385.0,1.0,795.0,795.0,102.0,89.0,207.0,60.06666666666667,2,5,1,0.49999999999999994,0.8660254037844387,0.0,795.0,3.0,0.8640776699029126,13.0,2.0097087378640777
